album_name,track_title,track_n,lyric,line,preprocessed_lyric,emotion
Red (Deluxe Edition),The Moment I Knew,17,And that was the moment I knew,40,moment knew,joy
Red (Deluxe Edition),The Moment I Knew,17,What do you say,41,say,anger
Red (Deluxe Edition),The Moment I Knew,17,When tears are streaming down your face,42,tear streaming face,love
Red (Deluxe Edition),The Moment I Knew,17,In front of everyone you know?,43,front everyone know ?,sadness
Red (Deluxe Edition),The Moment I Knew,17,And what do you do,44,,fear
Red (Deluxe Edition),The Moment I Knew,17,When the one who means the most to you,45,one mean,joy
Red (Deluxe Edition),The Moment I Knew,17,Is the one who didn't show?,46,one n't show ?,fear
Red (Deluxe Edition),The Moment I Knew,17,You should've been here,47,'ve,sadness
Red (Deluxe Edition),The Moment I Knew,17,And I would've been so happy,48,would 've happy,love
Red (Deluxe Edition),The Moment I Knew,17,And it was like slow motion,49,like slow motion,love
Red (Deluxe Edition),The Moment I Knew,17,Standing there in my party dress,50,standing party dress,anger
Red (Deluxe Edition),The Moment I Knew,17,In red lipstick,51,red lipstick,sadness
Red (Deluxe Edition),The Moment I Knew,17,With no one to impress,52,one impress,anger
Red (Deluxe Edition),The Moment I Knew,17,"And they're all standing around me, singing",53,"'re standing around , singing",love
Red (Deluxe Edition),The Moment I Knew,17,"""Happy birthday to you""",54,`` happy birthday '',sadness
Red (Deluxe Edition),The Moment I Knew,17,But there was one thing missing,55,one thing missing,joy
Red (Deluxe Edition),The Moment I Knew,17,And that was the moment I knew,56,moment knew,fear
Red (Deluxe Edition),The Moment I Knew,17,"Oh-oh-oh-oh-oh-oh-oh, I knew",57,"oh-oh-oh-oh-oh-oh-oh , knew",sadness
Red (Deluxe Edition),The Moment I Knew,17,Oh-oh-oh-oh-oh-oh-oh,58,oh-oh-oh-oh-oh-oh-oh,joy
Red (Deluxe Edition),The Moment I Knew,17,You called me later,59,called later,fear
Red (Deluxe Edition),The Moment I Knew,17,"And said, ""I'm sorry I didn't make it""",60,"said , `` 'm sorry n't make ''",sadness
Red (Deluxe Edition),The Moment I Knew,17,"And I said, ""I'm sorry, too""",61,"said , `` 'm sorry , ''",joy
Red (Deluxe Edition),The Moment I Knew,17,And that was the moment I knew,62,moment knew,love
Red (Deluxe Edition),Come Back... Be Here,18,You said it in a simple way,1,said simple way,love
Red (Deluxe Edition),Come Back... Be Here,18,"4 AM, the second day",2,"4 , second day",sadness
Red (Deluxe Edition),Come Back... Be Here,18,How strange that I don't know you at all,3,strange n't know,love
Red (Deluxe Edition),Come Back... Be Here,18,Stumbled through the long goodbye,4,stumbled long goodbye,fear
Red (Deluxe Edition),Come Back... Be Here,18,"One last kiss, then catch your flight",5,"one last kiss , catch flight",joy
Red (Deluxe Edition),Come Back... Be Here,18,Right when I was just about to fall,6,right fall,joy
Red (Deluxe Edition),Come Back... Be Here,18,"I told myself, don't get attached",7,"told , n't get attached",anger
Red (Deluxe Edition),Come Back... Be Here,18,"But in my mind, I play it back",8,"mind , play back",sadness
Red (Deluxe Edition),Come Back... Be Here,18,Spinning faster than the plane that took you,9,spinning faster plane took,sadness
Red (Deluxe Edition),Come Back... Be Here,18,And this is when the feeling sinks in,10,feeling sink,love
Red (Deluxe Edition),Come Back... Be Here,18,I don't wanna miss you like this,11,n't wan na miss like,fear
Red (Deluxe Edition),Come Back... Be Here,18,"Come back, be here, come back, be here",12,"come back , , come back ,",love
Red (Deluxe Edition),Come Back... Be Here,18,I guess you're in New York today,13,guess 're new york today,anger
Red (Deluxe Edition),Come Back... Be Here,18,I don't wanna need you this way,14,n't wan na need way,fear
Red (Deluxe Edition),Come Back... Be Here,18,"Come back, be here, come back, be here",15,"come back , , come back ,",joy
Red (Deluxe Edition),Come Back... Be Here,18,The delicate beginning rush,16,delicate beginning rush,joy
Red (Deluxe Edition),Come Back... Be Here,18,The feeling you can know so much,17,feeling know much,sadness
Red (Deluxe Edition),Come Back... Be Here,18,Without knowing anything at all,18,without knowing anything,love
Red (Deluxe Edition),Come Back... Be Here,18,And now that I can put this down,19,put,sadness
Red (Deluxe Edition),Come Back... Be Here,18,If I had known what I know now,20,known know,love
Red (Deluxe Edition),Come Back... Be Here,18,I never would've played so nonchalant,21,never would 've played nonchalant,sadness
Red (Deluxe Edition),Come Back... Be Here,18,Taxi cabs and busy streets,22,taxi cab busy street,anger
Red (Deluxe Edition),Come Back... Be Here,18,That never bring you back to me,23,never bring back,fear
Red (Deluxe Edition),Come Back... Be Here,18,I can't help but wish you took me with you,24,ca n't help wish took,anger
Red (Deluxe Edition),Come Back... Be Here,18,And this is when the feeling sinks in,25,feeling sink,anger
Red (Deluxe Edition),Come Back... Be Here,18,I don't wanna miss you like this,26,n't wan na miss like,anger
Red (Deluxe Edition),Come Back... Be Here,18,"Come back, be here, come back, be here",27,"come back , , come back ,",anger
Red (Deluxe Edition),Come Back... Be Here,18,I guess you're in London today,28,guess 're london today,anger
Red (Deluxe Edition),Come Back... Be Here,18,And I don't wanna need you this way,29,n't wan na need way,fear
Red (Deluxe Edition),Come Back... Be Here,18,"Come back, be here, come back, be here",30,"come back , , come back ,",fear
Red (Deluxe Edition),Come Back... Be Here,18,This is falling in love in the cruelest way,31,falling love cruelest way,love
Red (Deluxe Edition),Come Back... Be Here,18,This is falling for you when you are worlds away,32,falling world away,fear
Red (Deluxe Edition),Come Back... Be Here,18,"In New York, be here",33,"new york ,",joy
Red (Deluxe Edition),Come Back... Be Here,18,"But you're in London, and I break down",34,"'re london , break",fear
Red (Deluxe Edition),Come Back... Be Here,18,'Cause it's not fair that you're not around,35,'cause 's fair 're around,fear
Red (Deluxe Edition),Come Back... Be Here,18,This is when the feeling sinks in,36,feeling sink,anger
Red (Deluxe Edition),Come Back... Be Here,18,I don't wanna miss you like this,37,n't wan na miss like,fear
Red (Deluxe Edition),Come Back... Be Here,18,"Come back, be here, come back, be here",38,"come back , , come back ,",love
Red (Deluxe Edition),Come Back... Be Here,18,I guess you're in New York today,39,guess 're new york today,sadness
Red (Deluxe Edition),Come Back... Be Here,18,And I don't wanna need you this way,40,n't wan na need way,fear
Red (Deluxe Edition),Come Back... Be Here,18,"Come back, be here, come back, be here",41,"come back , , come back ,",joy
Red (Deluxe Edition),Come Back... Be Here,18,"Oh-oh, oh-oh",42,"oh-oh , oh-oh",anger
Red (Deluxe Edition),Come Back... Be Here,18,I don't wanna miss you like this,43,n't wan na miss like,joy
Red (Deluxe Edition),Come Back... Be Here,18,"Oh-oh, oh-oh",44,"oh-oh , oh-oh",anger
Red (Deluxe Edition),Come Back... Be Here,18,"Come back, be here",45,"come back ,",sadness
Red (Deluxe Edition),Come Back... Be Here,18,"Come back, be here",46,"come back ,",joy
Red (Deluxe Edition),Girl at Home,19,"Don't look at me, you got a girl at home",1,"n't look , got girl home",joy
Red (Deluxe Edition),Girl at Home,19,"And everybody knows that, everybody knows that, ah-ah",2,"everybody know , everybody know , ah-ah",joy
Red (Deluxe Edition),Girl at Home,19,"Don't look at me, you got a girl at home",3,"n't look , got girl home",sadness
Red (Deluxe Edition),Girl at Home,19,And everybody knows that,4,everybody know,sadness
Red (Deluxe Edition),Girl at Home,19,I don't even know her,5,n't even know,fear
Red (Deluxe Edition),Girl at Home,19,But I feel a responsibility to do what's upstanding and right,6,feel responsibility 's upstanding right,fear
Red (Deluxe Edition),Girl at Home,19,"It's kinda like a code, yeah",7,"'s kinda like code , yeah",joy
Red (Deluxe Edition),Girl at Home,19,And you've been getting closer and closer,8,'ve getting closer closer,anger
Red (Deluxe Edition),Girl at Home,19,And crossing so many lines,9,crossing many line,anger
Red (Deluxe Edition),Girl at Home,19,And it would be a fine proposition,10,would fine proposition,sadness
Red (Deluxe Edition),Girl at Home,19,If I was a stupid girl,11,stupid girl,anger
Red (Deluxe Edition),Girl at Home,19,"But, honey, I am no one's exception",12,", honey , one 's exception",fear
Red (Deluxe Edition),Girl at Home,19,"This, I have previously learned",13,", previously learned",anger
Red (Deluxe Edition),Girl at Home,19,"So don't look at me, you got a girl at home",14,"n't look , got girl home",fear
Red (Deluxe Edition),Girl at Home,19,"And everybody knows that, everybody knows that, ah-ah",15,"everybody know , everybody know , ah-ah",joy
Red (Deluxe Edition),Girl at Home,19,"Don't look at me, you got a girl at home",16,"n't look , got girl home",love
Red (Deluxe Edition),Girl at Home,19,"And everybody knows that, everybody knows that",17,"everybody know , everybody know",joy
Red (Deluxe Edition),Girl at Home,19,I see you turn off your phone,18,see turn phone,anger
Red (Deluxe Edition),Girl at Home,19,"And now you've got me alone, and I say",19,"'ve got alone , say",joy
Red (Deluxe Edition),Girl at Home,19,"Don't look at me, you got a girl at home",20,"n't look , got girl home",sadness
Red (Deluxe Edition),Girl at Home,19,"And everybody knows that, everybody knows that",21,"everybody know , everybody know",fear
Red (Deluxe Edition),Girl at Home,19,I just want to make sure,22,want make sure,fear
Red (Deluxe Edition),Girl at Home,19,You understand perfectly,23,understand perfectly,joy
Red (Deluxe Edition),Girl at Home,19,You're the kind of man who makes me sad,24,'re kind man make sad,fear
Red (Deluxe Edition),Girl at Home,19,"While she waits up, you chase down the newest thing",25,"wait , chase newest thing",sadness
Red (Deluxe Edition),Girl at Home,19,And take for granted what you have,26,take granted,anger
Red (Deluxe Edition),Girl at Home,19,And it would be a fine proposition,27,would fine proposition,sadness
Red (Deluxe Edition),Girl at Home,19,If I was a stupid girl,28,stupid girl,sadness
Red (Deluxe Edition),Girl at Home,19,"And, yeah, I might go with it",29,", yeah , might go",love
Red (Deluxe Edition),Girl at Home,19,If I hadn't once been just like her,30,n't like,anger
Red (Deluxe Edition),Girl at Home,19,"So don't look at me, you got a girl at home",31,"n't look , got girl home",fear
Red (Deluxe Edition),Girl at Home,19,"And everybody knows that, everybody knows that, ah-ah",32,"everybody know , everybody know , ah-ah",love
Red (Deluxe Edition),Girl at Home,19,"Don't look at me, you got a girl at home",33,"n't look , got girl home",joy
Red (Deluxe Edition),Girl at Home,19,"And everybody knows that, everybody knows that",34,"everybody know , everybody know",fear
Red (Deluxe Edition),Girl at Home,19,I see you turn off your phone,35,see turn phone,joy
Red (Deluxe Edition),Girl at Home,19,"And now you've got me alone, and I say",36,"'ve got alone , say",anger
Red (Deluxe Edition),Girl at Home,19,"Don't look at me, you got a girl at home",37,"n't look , got girl home",sadness
Red (Deluxe Edition),Girl at Home,19,"And everybody knows that, everybody knows that",38,"everybody know , everybody know",fear
Red (Deluxe Edition),Girl at Home,19,"Oh-oh-oh, oh-oh-oh",39,"oh-oh-oh , oh-oh-oh",joy
Red (Deluxe Edition),Girl at Home,19,"Oh-oh-oh, oh-oh-oh",40,"oh-oh-oh , oh-oh-oh",sadness
Red (Deluxe Edition),Girl at Home,19,"Call a cab, lose my number",41,"call cab , lose number",anger
Red (Deluxe Edition),Girl at Home,19,You're about to lose your girl,42,'re lose girl,love
Red (Deluxe Edition),Girl at Home,19,"Call a cab, lose my number",43,"call cab , lose number",fear
Red (Deluxe Edition),Girl at Home,19,Let's consider this lesson learned,44,let 's consider lesson learned,joy
Red (Deluxe Edition),Girl at Home,19,"Don't look at me, you got a girl at home",45,"n't look , got girl home",sadness
Red (Deluxe Edition),Girl at Home,19,"And everybody knows that, everybody knows that, ah-ah",46,"everybody know , everybody know , ah-ah",fear
Red (Deluxe Edition),Girl at Home,19,"Don't look at me, you got a girl at home",47,"n't look , got girl home",fear
Red (Deluxe Edition),Girl at Home,19,"And everybody knows that, everybody knows that",48,"everybody know , everybody know",joy
Red (Deluxe Edition),Girl at Home,19,Want to see you pick up your phone,49,want see pick phone,sadness
Red (Deluxe Edition),Girl at Home,19,And tell her you're coming home,50,tell 're coming home,love
Red (Deluxe Edition),Girl at Home,19,"Don't look at me, you got a girl at home",51,"n't look , got girl home",love
Red (Deluxe Edition),Girl at Home,19,"And everybody knows that, everybody knows that",52,"everybody know , everybody know",anger
Red (Deluxe Edition),Girl at Home,19,"Don't look at me, you got a girl at home",53,"n't look , got girl home",sadness
Red (Deluxe Edition),Girl at Home,19,"And everybody knows that, everybody knows that",54,"everybody know , everybody know",joy
Red (Deluxe Edition),Girl at Home,19,It would be a fine proposition,55,would fine proposition,fear
Red (Deluxe Edition),Girl at Home,19,If I hadn't once been just like her,56,n't like,anger
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,Put your lips close to mine,1,put lip close mine,joy
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,As long as they don’t touch,2,long ’ touch,joy
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,"Out of focus, eye to eye",3,"focus , eye eye",anger
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,Till the gravity’s too much,4,till gravity ’ much,joy
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,And I’ll do anything you say,5,’ anything say,fear
